2.378,3.166,11.07066667
2.391,3.177,11.07133333
2.404,3.188,11.072
2.417,3.199,11.07266667
2.43,3.21,11.07333333
2.443,3.221,11.074
2.456,3.232,11.07466667
2.469,3.243,11.07533333
2.482,3.254,11.076
2.495,3.265,11.07666667
2.508,3.276,11.07733333
2.521,3.287,11.078
2.534,3.298,11.07866667
2.547,3.309,11.07933333
2.56,3.32,11.08
2.573,3.331,11.08066667
2.586,3.342,11.08133333
2.599,3.353,11.082
2.612,3.364,11.08266667
2.625,3.375,11.08333333
2.638,3.386,11.084
2.651,3.397,11.08466667
2.664,3.408,11.08533333
2.677,3.419,11.086
2.69,3.43,11.08666667
2.703,3.441,11.08733333
2.716,3.452,11.088
2.729,3.463,11.08866667
2.742,3.474,11.08933333
2.755,3.485,11.09
2.768,3.496,11.09066667
2.781,3.507,11.09133333
2.794,3.518,11.092
2.807,3.529,11.09266667
2.82,3.54,11.09333333
2.833,3.551,11.094
2.846,3.562,11.09466667
2.859,3.573,11.09533333
2.872,3.584,11.096
2.885,3.595,11.09666667
2.898,3.606,11.09733333
2.911,3.617,11.098
2.924,3.628,11.09866667
2.937,3.639,11.09933333
2.95,3.65,11.1
2.963,3.661,11.10066667
2.976,3.672,11.10133333
2.989,3.683,11.102
3.002,3.694,11.10266667
3.015,3.705,11.10333333
3.028,3.716,11.104
3.041,3.727,11.10466667
3.054,3.738,11.10533333
3.067,3.749,11.106
3.08,3.76,11.10666667
3.093,3.771,11.10733333
3.106,3.782,11.108
3.119,3.793,11.10866667
3.132,3.804,11.10933333
3.145,3.815,11.11
3.158,3.826,11.11066667
3.171,3.837,11.11133333
3.184,3.848,11.112
3.197,3.859,11.11266667
3.21,3.87,11.11333333
3.223,3.881,11.114
3.236,3.892,11.11466667
3.249,3.903,11.11533333
3.262,3.914,11.116
3.275,3.925,11.11666667
3.288,3.936,11.11733333
3.301,3.947,11.118
3.314,3.958,11.11866667
3.327,3.969,11.11933333
3.34,3.98,11.12
3.353,3.991,11.12066667
3.366,4.002,11.12133333
3.379,4.013,11.122
3.392,4.024,11.12266667
3.405,4.035,11.12333333
3.418,4.046,11.124
3.431,4.057,11.12466667
3.444,4.068,11.12533333
3.457,4.079,11.126
3.47,4.09,11.12666667
3.483,4.101,11.12733333
3.496,4.112,11.128
3.509,4.123,11.12866667
3.522,4.134,11.12933333
3.535,4.145,11.13
3.548,4.156,11.13066667
3.561,4.167,11.13133333
3.574,4.178,11.132
3.587,4.189,11.13266667
3.6,4.2,11.13333333
3.613,4.211,11.134
3.626,4.222,11.13466667
3.639,4.233,11.13533333
3.652,4.244,11.136
3.665,4.255,11.13666667
3.678,4.266,11.13733333
3.691,4.277,11.138
3.704,4.288,11.13866667
3.717,4.299,11.13933333
3.73,4.31,11.14
3.743,4.321,11.14066667
3.756,4.332,11.14133333
3.769,4.343,11.142
3.782,4.354,11.14266667
3.795,4.365,11.14333333
3.808,4.376,11.144
3.821,4.387,11.14466667
3.834,4.398,11.14533333
3.847,4.409,11.146
3.86,4.42,11.14666667
3.873,4.431,11.14733333
3.886,4.442,11.148
3.899,4.453,11.14866667
3.912,4.464,11.14933333
3.925,4.475,11.15
3.938,4.486,11.15066667
3.951,4.497,11.15133333
3.964,4.508,11.152
3.977,4.519,11.15266667
3.99,4.53,11.15333333
4.003,4.541,11.154
4.016,4.552,11.15466667
4.029,4.563,11.15533333
4.042,4.574,11.156
4.055,4.585,11.15666667
4.068,4.596,11.15733333
4.081,4.607,11.158
4.094,4.618,11.15866667
4.107,4.629,11.15933333
4.12,4.64,11.16
4.133,4.651,11.16066667
4.146,4.662,11.16133333
4.159,4.673,11.162
4.172,4.684,11.16266667
4.185,4.695,11.16333333
4.198,4.706,11.164
4.211,4.717,11.16466667
4.224,4.728,11.16533333
4.237,4.739,11.166
4.25,4.75,11.16666667
4.263,4.761,11.16733333
4.276,4.772,11.168
4.289,4.783,11.16866667
4.302,4.794,11.16933333
4.315,4.805,11.17
4.328,4.816,11.17066667
4.341,4.827,11.17133333
4.354,4.838,11.172
4.367,4.849,11.17266667
4.38,4.86,11.17333333
4.393,4.871,11.174
4.406,4.882,11.17466667
4.419,4.893,11.17533333
4.432,4.904,11.176
4.445,4.915,11.17666667
4.458,4.926,11.17733333
4.471,4.937,11.178
4.484,4.948,11.17866667
4.497,4.959,11.17933333
4.51,4.97,11.18
4.523,4.981,11.18066667
4.536,4.992,11.18133333
4.549,5.003,11.182
4.562,5.014,11.18266667
4.575,5.025,11.18333333
4.588,5.036,11.184
4.601,5.047,11.18466667
4.614,5.058,11.18533333
4.627,5.069,11.186
4.64,5.08,11.18666667
4.653,5.091,11.18733333
4.666,5.102,11.188
4.679,5.113,11.18866667
4.692,5.124,11.18933333
4.705,5.135,11.19
4.718,5.146,11.19066667
4.731,5.157,11.19133333
4.744,5.168,11.192
4.757,5.179,11.19266667
4.77,5.19,11.19333333
4.783,5.201,11.194
4.796,5.212,11.19466667
4.809,5.223,11.19533333
4.822,5.234,11.196
4.835,5.245,11.19666667
4.848,5.256,11.19733333
4.861,5.267,11.198
4.874,5.278,11.19866667
4.887,5.289,11.19933333
4.9,5.3,11.2
4.913,5.311,11.20066667
4.926,5.322,11.20133333
4.939,5.333,11.202
4.952,5.344,11.20266667
4.965,5.355,11.20333333
4.978,5.366,11.204
4.991,5.377,11.20466667
5.004,5.388,11.20533333
5.017,5.399,11.206
5.03,5.41,11.20666667
5.043,5.421,11.20733333
5.056,5.432,11.208
5.069,5.443,11.20866667
5.082,5.454,11.20933333
5.095,5.465,11.21
5.108,5.476,11.21066667
5.121,5.487,11.21133333
5.134,5.498,11.212
5.147,5.509,11.21266667
5.16,5.52,11.21333333
5.173,5.531,11.214
5.186,5.542,11.21466667
5.199,5.553,11.21533333
5.212,5.564,11.216
5.225,5.575,11.21666667
5.238,5.586,11.21733333
5.251,5.597,11.218
5.264,5.608,11.21866667
5.277,5.619,11.21933333
5.29,5.63,11.22
5.303,5.641,11.22066667
5.316,5.652,11.22133333
5.329,5.663,11.222
5.342,5.674,11.22266667
5.355,5.685,11.22333333
5.368,5.696,11.224
5.381,5.707,11.22466667
5.394,5.718,11.22533333
5.407,5.729,11.226
5.42,5.74,11.22666667
5.433,5.751,11.22733333
5.446,5.762,11.228
5.459,5.773,11.22866667
5.472,5.784,11.22933333
5.485,5.795,11.23
5.498,5.806,11.23066667
5.511,5.817,11.23133333
5.524,5.828,11.232
5.537,5.839,11.23266667
5.55,5.85,11.23333333
5.563,5.861,11.234
5.576,5.872,11.23466667
5.589,5.883,11.23533333
5.602,5.894,11.236
5.615,5.905,11.23666667
5.628,5.916,11.23733333
5.641,5.927,11.238
5.654,5.938,11.23866667
5.667,5.949,11.23933333
5.68,5.96,11.24
5.693,5.971,11.24066667
5.706,5.982,11.24133333
5.719,5.993,11.242
5.732,6.004,11.24266667
5.745,6.015,11.24333333
5.758,6.026,11.244
5.771,6.037,11.24466667
5.784,6.048,11.24533333
5.797,6.059,11.246
5.81,6.07,11.24666667
5.823,6.081,11.24733333
5.836,6.092,11.248
5.849,6.103,11.24866667
5.862,6.114,11.24933333
5.875,6.125,11.25
5.888,6.136,11.25066667
5.901,6.147,11.25133333
5.914,6.158,11.252
5.927,6.169,11.25266667
5.94,6.18,11.25333333
5.953,6.191,11.254
5.966,6.202,11.25466667
5.979,6.213,11.25533333
5.992,6.224,11.256
6.005,6.235,11.25666667
6.018,6.246,11.25733333
6.031,6.257,11.258
6.044,6.268,11.25866667
6.057,6.279,11.25933333
6.07,6.29,11.26
6.083,6.301,11.26066667
6.096,6.312,11.26133333
6.109,6.323,11.262
6.122,6.334,11.26266667
6.135,6.345,11.26333333
6.148,6.356,11.264
6.161,6.367,11.26466667
6.174,6.378,11.26533333
6.187,6.389,11.266
6.2,6.4,11.26666667
6.213,6.411,11.26733333
6.226,6.422,11.268
6.239,6.433,11.26866667
6.252,6.444,11.26933333
6.265,6.455,11.27
6.278,6.466,11.27066667
6.291,6.477,11.27133333
6.304,6.488,11.272
6.317,6.499,11.27266667
6.33,6.51,11.27333333
6.343,6.521,11.274
6.356,6.532,11.27466667
6.369,6.543,11.27533333
6.382,6.554,11.276
6.395,6.565,11.27666667
6.408,6.576,11.27733333
6.421,6.587,11.278
6.434,6.598,11.27866667
6.447,6.609,11.27933333
6.46,6.62,11.28
6.473,6.631,11.28066667
6.486,6.642,11.28133333
6.499,6.653,11.282
6.512,6.664,11.28266667
6.525,6.675,11.28333333
6.538,6.686,11.284
6.551,6.697,11.28466667
6.564,6.708,11.28533333
6.577,6.719,11.286
6.59,6.73,11.28666667
6.603,6.741,11.28733333
6.616,6.752,11.288
6.629,6.763,11.28866667
6.642,6.774,11.28933333
6.655,6.785,11.29
6.668,6.796,11.29066667
6.681,6.807,11.29133333
6.694,6.818,11.292
6.707,6.829,11.29266667
6.72,6.84,11.29333333
6.733,6.851,11.294
6.746,6.862,11.29466667
6.759,6.873,11.29533333
6.772,6.884,11.296
6.785,6.895,11.29666667
6.798,6.906,11.29733333
6.811,6.917,11.298
6.824,6.928,11.29866667
6.837,6.939,11.29933333
6.85,6.95,11.3
6.863,6.961,11.30066667
6.876,6.972,11.30133333
6.889,6.983,11.302
6.902,6.994,11.30266667
6.915,7.005,11.30333333
6.928,7.016,11.304
6.941,7.027,11.30466667
6.954,7.038,11.30533333
6.967,7.049,11.306
6.98,7.06,11.30666667
6.993,7.071,11.30733333
7.006,7.082,11.308
7.019,7.093,11.30866667
7.032,7.104,11.30933333
7.045,7.115,11.31
7.058,7.126,11.31066667
7.071,7.137,11.31133333
7.084,7.148,11.312
7.097,7.159,11.31266667
7.11,7.17,11.31333333
7.123,7.181,11.314
7.136,7.192,11.31466667
7.149,7.203,11.31533333
7.162,7.214,11.316
7.175,7.225,11.31666667
7.188,7.236,11.31733333
7.201,7.247,11.318
7.214,7.258,11.31866667
7.227,7.269,11.31933333
7.24,7.28,11.32
7.253,7.291,11.32066667
7.266,7.302,11.32133333
7.279,7.313,11.322
7.292,7.324,11.32266667
7.305,7.335,11.32333333
7.318,7.346,11.324
7.331,7.357,11.32466667
7.344,7.368,11.32533333
7.357,7.379,11.326
7.37,7.39,11.32666667
7.383,7.401,11.32733333
7.396,7.412,11.328
7.409,7.423,11.32866667
7.422,7.434,11.32933333
7.435,7.445,11.33
7.448,7.456,11.33066667
7.461,7.467,11.33133333
7.474,7.478,11.332
7.487,7.489,11.33266667
7.5,7.5,11.33333333
7.513,7.511,11.334
7.526,7.522,11.33466667
7.539,7.533,11.33533333
7.552,7.544,11.336
7.565,7.555,11.33666667
7.578,7.566,11.33733333
7.591,7.577,11.338
7.604,7.588,11.33866667
7.617,7.599,11.33933333
7.63,7.61,11.34
7.643,7.621,11.34066667
7.656,7.632,11.34133333
7.669,7.643,11.342
7.682,7.654,11.34266667
7.695,7.665,11.34333333
7.708,7.676,11.344
7.721,7.687,11.34466667
7.734,7.698,11.34533333
7.747,7.709,11.346
7.76,7.72,11.34666667
7.773,7.731,11.34733333
7.786,7.742,11.348
7.799,7.753,11.34866667
7.812,7.764,11.34933333
7.825,7.775,11.35
7.838,7.786,11.35066667
7.851,7.797,11.35133333
7.864,7.808,11.352
7.877,7.819,11.35266667
7.89,7.83,11.35333333
7.903,7.841,11.354
7.916,7.852,11.35466667
7.929,7.863,11.35533333
7.942,7.874,11.356
7.955,7.885,11.35666667
7.968,7.896,11.35733333
7.981,7.907,11.358
7.994,7.918,11.35866667
8.007,7.929,11.35933333
8.02,7.94,11.36
8.033,7.951,11.36066667
8.046,7.962,11.36133333
8.059,7.973,11.362
8.072,7.984,11.36266667
8.085,7.995,11.36333333
8.098,8.006,11.364
8.111,8.017,11.36466667
8.124,8.028,11.36533333
8.137,8.039,11.366
8.15,8.05,11.36666667
8.163,8.061,11.36733333
8.176,8.072,11.368
8.189,8.083,11.36866667
8.202,8.094,11.36933333
8.215,8.105,11.37
8.228,8.116,11.37066667
8.241,8.127,11.37133333
8.254,8.138,11.372
8.267,8.149,11.37266667
8.28,8.16,11.37333333
8.293,8.171,11.374
8.306,8.182,11.37466667
8.319,8.193,11.37533333
8.332,8.204,11.376
8.345,8.215,11.37666667
8.358,8.226,11.37733333
8.371,8.237,11.378
8.384,8.248,11.37866667
8.397,8.259,11.37933333
8.41,8.27,11.38
8.423,8.281,11.38066667
8.436,8.292,11.38133333
8.449,8.303,11.382
8.462,8.314,11.38266667
8.475,8.325,11.38333333
8.488,8.336,11.384
8.501,8.347,11.38466667
8.514,8.358,11.38533333
8.527,8.369,11.386
8.54,8.38,11.38666667
8.553,8.391,11.38733333
8.566,8.402,11.388
8.579,8.413,11.38866667
8.592,8.424,11.38933333
8.605,8.435,11.39
8.618,8.446,11.39066667
8.631,8.457,11.39133333
8.644,8.468,11.392
8.657,8.479,11.39266667
8.67,8.49,11.39333333
8.683,8.501,11.394
8.696,8.512,11.39466667
8.709,8.523,11.39533333
8.722,8.534,11.396
8.735,8.545,11.39666667
8.748,8.556,11.39733333
8.761,8.567,11.398
8.774,8.578,11.39866667
8.787,8.589,11.39933333
8.8,8.6,11.4
8.813,8.611,11.40066667
8.826,8.622,11.40133333
8.839,8.633,11.402
8.852,8.644,11.40266667
8.865,8.655,11.40333333
8.878,8.666,11.404
8.891,8.677,11.40466667
8.904,8.688,11.40533333
8.917,8.699,11.406
8.93,8.71,11.40666667
8.943,8.721,11.40733333
8.956,8.732,11.408
8.969,8.743,11.40866667
8.982,8.754,11.40933333
8.995,8.765,11.41
9.008,8.776,11.41066667
9.021,8.787,11.41133333
9.034,8.798,11.412
9.047,8.809,11.41266667
9.06,8.82,11.41333333
9.073,8.831,11.414
9.086,8.842,11.41466667
9.099,8.853,11.41533333
9.112,8.864,11.416
9.125,8.875,11.41666667
9.138,8.886,11.41733333
9.151,8.897,11.418
9.164,8.908,11.41866667
9.177,8.919,11.41933333
9.19,8.93,11.42
9.203,8.941,11.42066667
9.216,8.952,11.42133333
9.229,8.963,11.422
9.242,8.974,11.42266667
9.255,8.985,11.42333333
9.268,8.996,11.424
9.281,9.007,11.42466667
9.294,9.018,11.42533333
9.307,9.029,11.426
9.32,9.04,11.42666667
9.333,9.051,11.42733333
9.346,9.062,11.428
9.359,9.073,11.42866667
9.372,9.084,11.42933333
9.385,9.095,11.43
9.398,9.106,11.43066667
9.411,9.117,11.43133333
9.424,9.128,11.432
9.437,9.139,11.43266667
9.45,9.15,11.43333333
9.463,9.161,11.434
9.476,9.172,11.43466667
9.489,9.183,11.43533333
9.502,9.194,11.436
9.515,9.205,11.43666667
9.528,9.216,11.43733333
9.541,9.227,11.438
9.554,9.238,11.43866667
9.567,9.249,11.43933333
9.58,9.26,11.44
9.593,9.271,11.44066667
9.606,9.282,11.44133333
9.619,9.293,11.442
9.632,9.304,11.44266667
9.645,9.315,11.44333333
9.658,9.326,11.444
9.671,9.337,11.44466667
9.684,9.348,11.44533333
9.697,9.359,11.446
9.71,9.37,11.44666667
9.723,9.381,11.44733333
9.736,9.392,11.448
9.749,9.403,11.44866667
9.762,9.414,11.44933333
9.775,9.425,11.45
9.788,9.436,11.45066667
9.801,9.447,11.45133333
9.814,9.458,11.452
9.827,9.469,11.45266667
9.84,9.48,11.45333333
9.853,9.491,11.454
9.866,9.502,11.45466667
9.879,9.513,11.45533333
9.892,9.524,11.456
9.905,9.535,11.45666667
9.918,9.546,11.45733333
9.931,9.557,11.458
9.944,9.568,11.45866667
9.957,9.579,11.45933333
9.97,9.59,11.46
9.983,9.601,11.46066667
9.996,9.612,11.46133333
10.009,9.623,11.462
10.022,9.634,11.46266667
10.035,9.645,11.46333333
10.048,9.656,11.464
10.061,9.667,11.46466667
10.074,9.678,11.46533333
10.087,9.689,11.466
10.1,9.7,11.46666667
10.113,9.711,11.46733333
10.126,9.722,11.468
10.139,9.733,11.46866667
10.152,9.744,11.46933333
10.165,9.755,11.47
10.178,9.766,11.47066667
10.191,9.777,11.47133333
10.204,9.788,11.472
10.217,9.799,11.47266667
10.23,9.81,11.47333333
10.243,9.821,11.474
10.256,9.832,11.47466667
10.269,9.843,11.47533333
10.282,9.854,11.476
10.295,9.865,11.47666667
10.308,9.876,11.47733333
10.321,9.887,11.478
10.334,9.898,11.47866667
10.347,9.909,11.47933333
10.36,9.92,11.48
10.373,9.931,11.48066667
10.386,9.942,11.48133333
10.399,9.953,11.482
10.412,9.964,11.48266667
10.425,9.975,11.48333333
10.438,9.986,11.484
10.451,9.997,11.48466667
10.464,10.008,11.48533333
10.477,10.019,11.486
10.49,10.03,11.48666667
10.503,10.041,11.48733333
10.516,10.052,11.488
10.529,10.063,11.48866667
10.542,10.074,11.48933333
10.555,10.085,11.49
10.568,10.096,11.49066667
10.581,10.107,11.49133333
10.594,10.118,11.492
10.607,10.129,11.49266667
10.62,10.14,11.49333333
10.633,10.151,11.494
10.646,10.162,11.49466667
10.659,10.173,11.49533333
10.672,10.184,11.496
10.685,10.195,11.49666667
10.698,10.206,11.49733333
10.711,10.217,11.498
10.724,10.228,11.49866667
10.737,10.239,11.49933333
10.75,10.25,11.5
10.763,10.261,11.50066667
10.776,10.272,11.50133333
10.789,10.283,11.502
10.802,10.294,11.50266667
10.815,10.305,11.50333333
10.828,10.316,11.504
10.841,10.327,11.50466667
10.854,10.338,11.50533333
10.867,10.349,11.506
10.88,10.36,11.50666667
10.893,10.371,11.50733333
10.906,10.382,11.508
10.919,10.393,11.50866667
10.932,10.404,11.50933333
10.945,10.415,11.51
10.958,10.426,11.51066667
10.971,10.437,11.51133333
10.984,10.448,11.512
10.997,10.459,11.51266667
11.01,10.47,11.51333333
11.023,10.481,11.514
11.036,10.492,11.51466667
11.049,10.503,11.51533333
11.062,10.514,11.516
11.075,10.525,11.51666667
11.088,10.536,11.51733333
11.101,10.547,11.518
11.114,10.558,11.51866667
11.127,10.569,11.51933333
11.14,10.58,11.52
11.153,10.591,11.52066667
11.166,10.602,11.52133333
11.179,10.613,11.522
11.192,10.624,11.52266667
11.205,10.635,11.52333333
11.218,10.646,11.524
11.231,10.657,11.52466667
11.244,10.668,11.52533333
11.257,10.679,11.526
11.27,10.69,11.52666667
11.283,10.701,11.52733333
11.296,10.712,11.528
11.309,10.723,11.52866667
11.322,10.734,11.52933333
11.335,10.745,11.53
11.348,10.756,11.53066667
11.361,10.767,11.53133333
11.374,10.778,11.532
11.387,10.789,11.53266667
11.4,10.8,11.53333333
11.413,10.811,11.534
11.426,10.822,11.53466667
11.439,10.833,11.53533333
11.452,10.844,11.536
11.465,10.855,11.53666667
11.478,10.866,11.53733333
11.491,10.877,11.538
11.504,10.888,11.53866667
11.517,10.899,11.53933333
11.53,10.91,11.54
11.543,10.921,11.54066667
11.556,10.932,11.54133333
11.569,10.943,11.542
11.582,10.954,11.54266667
11.595,10.965,11.54333333
11.608,10.976,11.544
11.621,10.987,11.54466667
11.634,10.998,11.54533333
11.647,11.009,11.546
11.66,11.02,11.54666667
11.673,11.031,11.54733333
11.686,11.042,11.548
11.699,11.053,11.54866667
11.712,11.064,11.54933333
11.725,11.075,11.55
11.738,11.086,11.55066667
11.751,11.097,11.55133333
11.764,11.108,11.552
11.777,11.119,11.55266667
11.79,11.13,11.55333333
11.803,11.141,11.554
11.816,11.152,11.55466667
11.829,11.163,11.55533333
11.842,11.174,11.556
11.855,11.185,11.55666667
11.868,11.196,11.55733333
11.881,11.207,11.558
11.894,11.218,11.55866667
11.907,11.229,11.55933333
11.92,11.24,11.56
11.933,11.251,11.56066667
11.946,11.262,11.56133333
11.959,11.273,11.562
11.972,11.284,11.56266667
11.985,11.295,11.56333333
11.998,11.306,11.564
12.011,11.317,11.56466667
12.024,11.328,11.56533333
12.037,11.339,11.566
12.05,11.35,11.56666667
12.063,11.361,11.56733333
12.076,11.372,11.568
12.089,11.383,11.56866667
12.102,11.394,11.56933333
12.115,11.405,11.57
12.128,11.416,11.57066667
12.141,11.427,11.57133333
12.154,11.438,11.572
12.167,11.449,11.57266667
12.18,11.46,11.57333333
12.193,11.471,11.574
12.206,11.482,11.57466667
12.219,11.493,11.57533333
12.232,11.504,11.576
12.245,11.515,11.57666667
12.258,11.526,11.57733333
12.271,11.537,11.578
12.284,11.548,11.57866667
12.297,11.559,11.57933333
12.31,11.57,11.58
12.323,11.581,11.58066667
12.336,11.592,11.58133333
12.349,11.603,11.582
12.362,11.614,11.58266667
12.375,11.625,11.58333333
12.388,11.636,11.584
12.401,11.647,11.58466667
12.414,11.658,11.58533333
12.427,11.669,11.586
12.44,11.68,11.58666667
12.453,11.691,11.58733333
12.466,11.702,11.588
12.479,11.713,11.58866667
12.492,11.724,11.58933333
12.505,11.735,11.59
12.518,11.746,11.59066667
12.531,11.757,11.59133333
12.544,11.768,11.592
12.557,11.779,11.59266667
12.57,11.79,11.59333333
12.583,11.801,11.594
12.596,11.812,11.59466667
12.609,11.823,11.59533333
12.622,11.834,11.596
12.635,11.845,11.59666667
12.648,11.856,11.59733333
12.661,11.867,11.598
12.674,11.878,11.59866667
12.687,11.889,11.59933333
12.7,11.9,11.6
12.713,11.911,11.60066667
12.726,11.922,11.60133333
12.739,11.933,11.602
12.752,11.944,11.60266667
12.765,11.955,11.60333333
12.778,11.966,11.604
12.791,11.977,11.60466667
12.804,11.988,11.60533333
12.817,11.999,11.606
12.83,12.01,11.60666667
12.843,12.021,11.60733333
12.856,12.032,11.608
12.869,12.043,11.60866667
12.882,12.054,11.60933333
12.895,12.065,11.61
12.908,12.076,11.61066667
12.921,12.087,11.61133333
12.934,12.098,11.612
12.947,12.109,11.61266667
12.96,12.12,11.61333333
12.973,12.131,11.614
12.986,12.142,11.61466667
12.999,12.153,11.61533333
13.012,12.164,11.616
13.025,12.175,11.61666667
13.038,12.186,11.61733333
13.051,12.197,11.618
13.064,12.208,11.61866667
13.077,12.219,11.61933333
13.09,12.23,11.62
13.103,12.241,11.62066667
13.116,12.252,11.62133333
13.129,12.263,11.622
13.142,12.274,11.62266667
13.155,12.285,11.62333333
13.168,12.296,11.624
13.181,12.307,11.62466667
13.194,12.318,11.62533333
13.207,12.329,11.626
13.22,12.34,11.62666667
13.233,12.351,11.62733333
13.246,12.362,11.628
13.259,12.373,11.62866667
13.272,12.384,11.62933333
13.285,12.395,11.63
13.298,12.406,11.63066667
13.311,12.417,11.63133333
13.324,12.428,11.632
13.337,12.439,11.63266667
13.35,12.45,11.63333333
13.363,12.461,11.634
13.376,12.472,11.63466667
13.389,12.483,11.63533333
13.402,12.494,11.636
13.415,12.505,11.63666667
13.428,12.516,11.63733333
13.441,12.527,11.638
13.454,12.538,11.63866667
13.467,12.549,11.63933333
13.48,12.56,11.64
13.493,12.571,11.64066667
13.506,12.582,11.64133333
13.519,12.593,11.642
13.532,12.604,11.64266667
13.545,12.615,11.64333333
13.558,12.626,11.644
13.571,12.637,11.64466667
13.584,12.648,11.64533333
13.597,12.659,11.646
13.61,12.67,11.64666667
13.623,12.681,11.64733333
13.636,12.692,11.648
13.649,12.703,11.64866667
13.662,12.714,11.64933333
13.675,12.725,11.65
13.688,12.736,11.65066667
13.701,12.747,11.65133333
13.714,12.758,11.652
13.727,12.769,11.65266667
13.74,12.78,11.65333333
13.753,12.791,11.654
13.766,12.802,11.65466667
13.779,12.813,11.65533333
13.792,12.824,11.656
13.805,12.835,11.65666667
13.818,12.846,11.65733333
13.831,12.857,11.658
13.844,12.868,11.65866667
13.857,12.879,11.65933333
13.87,12.89,11.66
13.883,12.901,11.66066667
13.896,12.912,11.66133333
13.909,12.923,11.662
13.922,12.934,11.66266667
13.935,12.945,11.66333333
13.948,12.956,11.664
13.961,12.967,11.66466667
13.974,12.978,11.66533333
13.987,12.989,11.666
14,13,11.66666667
14.00424242,13.005,11.66733333
14.00848485,13.01,11.668
14.01272727,13.015,11.66866667
14.0169697,13.02,11.66933333
14.02121212,13.025,11.67
14.02545455,13.03,11.67066667
14.02969697,13.035,11.67133333
14.03393939,13.04,11.672
14.03818182,13.045,11.67266667
14.04242424,13.05,11.67333333
14.04666667,13.055,11.674
14.05090909,13.06,11.67466667
14.05515152,13.065,11.67533333
14.05939394,13.07,11.676
14.06363636,13.075,11.67666667
14.06787879,13.08,11.67733333
14.07212121,13.085,11.678
14.07636364,13.09,11.67866667
14.08060606,13.095,11.67933333
14.08484848,13.1,11.68
14.08909091,13.105,11.68066667
14.09333333,13.11,11.68133333
14.09757576,13.115,11.682
14.10181818,13.12,11.68266667
14.10606061,13.125,11.68333333
14.11030303,13.13,11.684
14.11454545,13.135,11.68466667
14.11878788,13.14,11.68533333
14.1230303,13.145,11.686
14.12727273,13.15,11.68666667
14.13151515,13.155,11.68733333
14.13575758,13.16,11.688
14.14,13.165,11.68866667
14.14424242,13.17,11.68933333
14.14848485,13.175,11.69
14.15272727,13.18,11.69066667
14.1569697,13.185,11.69133333
14.16121212,13.19,11.692
14.16545455,13.195,11.69266667
14.16969697,13.2,11.69333333
14.17393939,13.205,11.694
14.17818182,13.21,11.69466667
14.18242424,13.215,11.69533333
